method,formal_seed,epsilon,hit,first_hit_depth,first_hit_work,first_hit_stat_proxy,censor_depth,censor_work,capped_depth,capped_work
ME-DOL-ZO,8,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,8,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.2,True,168.0,43008.0,0.1991622745990753,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,9,0.18,True,204.0,52224.0,0.1790217459201812,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,9,0.16,True,240.0,61440.0,0.1543837785720825,3840.0,983040.0,240.0,61440.0
ME-DOL-ZO,9,0.14,True,264.0,67584.0,0.139252707362175,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,9,0.12,True,312.0,79872.0,0.1158318519592285,3840.0,983040.0,312.0,79872.0
ME-DOL-ZO,9,0.1,True,348.0,89088.0,0.0961554273962974,3840.0,983040.0,348.0,89088.0
ME-DOL-ZO,9,0.09,True,372.0,95232.0,0.0878281369805336,3840.0,983040.0,372.0,95232.0
ME-DOL-ZO,9,0.08,True,408.0,104448.0,0.0763802453875541,3840.0,983040.0,408.0,104448.0
ME-DOL-ZO,9,0.07,True,432.0,110592.0,0.0681266710162162,3840.0,983040.0,432.0,110592.0
ME-DOL-ZO,9,0.06,True,468.0,119808.0,0.0584847256541252,3840.0,983040.0,468.0,119808.0
ME-DOL-ZO,9,0.05,True,504.0,129024.0,0.0471160858869552,3840.0,983040.0,504.0,129024.0
ME-DOL-ZO,9,0.04,True,540.0,138240.0,0.0392797440290451,3840.0,983040.0,540.0,138240.0
ME-DOL-ZO,9,0.03,True,612.0,156672.0,0.0291938241571187,3840.0,983040.0,612.0,156672.0
ME-DOL-ZO,9,0.025,True,672.0,172032.0,0.0246002506464719,3840.0,983040.0,672.0,172032.0
ME-DOL-ZO,9,0.02,True,720.0,184320.0,0.0195525996387004,3840.0,983040.0,720.0,184320.0
ME-DOL-ZO,9,0.018,True,816.0,208896.0,0.0178269539028406,3840.0,983040.0,816.0,208896.0
ME-DOL-ZO,9,0.016,True,912.0,233472.0,0.015970503911376,3840.0,983040.0,912.0,233472.0
ME-DOL-ZO,9,0.015,True,1332.0,340992.0,0.0147557184100151,3840.0,983040.0,1332.0,340992.0
ME-DOL-ZO,9,0.014,True,1680.0,430080.0,0.0139122363179922,3840.0,983040.0,1680.0,430080.0
ME-DOL-ZO,9,0.013,True,1968.0,503808.0,0.0128621533513069,3840.0,983040.0,1968.0,503808.0
ME-DOL-ZO,9,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,9,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.2,True,168.0,43008.0,0.1922335773706436,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,10,0.18,True,192.0,49152.0,0.1761968731880188,3840.0,983040.0,192.0,49152.0
ME-DOL-ZO,10,0.16,True,228.0,58368.0,0.1539984196424484,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,10,0.14,True,264.0,67584.0,0.1339299380779266,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,10,0.12,True,300.0,76800.0,0.115547314286232,3840.0,983040.0,300.0,76800.0
ME-DOL-ZO,10,0.1,True,336.0,86016.0,0.0996753647923469,3840.0,983040.0,336.0,86016.0
ME-DOL-ZO,10,0.09,True,360.0,92160.0,0.0885753333568573,3840.0,983040.0,360.0,92160.0
ME-DOL-ZO,10,0.08,True,384.0,98304.0,0.0779879987239837,3840.0,983040.0,384.0,98304.0
ME-DOL-ZO,10,0.07,True,420.0,107520.0,0.0658868476748466,3840.0,983040.0,420.0,107520.0
ME-DOL-ZO,10,0.06,True,444.0,113664.0,0.0575494989752769,3840.0,983040.0,444.0,113664.0
ME-DOL-ZO,10,0.05,True,480.0,122880.0,0.0496511049568653,3840.0,983040.0,480.0,122880.0
ME-DOL-ZO,10,0.04,True,528.0,135168.0,0.0385659225285053,3840.0,983040.0,528.0,135168.0
ME-DOL-ZO,10,0.03,True,588.0,150528.0,0.0296777822077274,3840.0,983040.0,588.0,150528.0
ME-DOL-ZO,10,0.025,True,636.0,162816.0,0.0248040258884429,3840.0,983040.0,636.0,162816.0
ME-DOL-ZO,10,0.02,True,696.0,178176.0,0.0199002288281917,3840.0,983040.0,696.0,178176.0
ME-DOL-ZO,10,0.018,True,732.0,187392.0,0.0172860417515039,3840.0,983040.0,732.0,187392.0
ME-DOL-ZO,10,0.016,True,804.0,205824.0,0.0159505177289247,3840.0,983040.0,804.0,205824.0
ME-DOL-ZO,10,0.015,True,948.0,242688.0,0.0149466767907142,3840.0,983040.0,948.0,242688.0
ME-DOL-ZO,10,0.014,True,1344.0,344064.0,0.0139723671600222,3840.0,983040.0,1344.0,344064.0
ME-DOL-ZO,10,0.013,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,10,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.2,True,168.0,43008.0,0.1936751902103424,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,11,0.18,True,192.0,49152.0,0.17897729575634,3840.0,983040.0,192.0,49152.0
ME-DOL-ZO,11,0.16,True,228.0,58368.0,0.1544813066720962,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,11,0.14,True,252.0,64512.0,0.1399368047714233,3840.0,983040.0,252.0,64512.0
ME-DOL-ZO,11,0.12,True,300.0,76800.0,0.1157858818769455,3840.0,983040.0,300.0,76800.0
ME-DOL-ZO,11,0.1,True,336.0,86016.0,0.0994946360588073,3840.0,983040.0,336.0,86016.0
ME-DOL-ZO,11,0.09,True,372.0,95232.0,0.0871174558997154,3840.0,983040.0,372.0,95232.0
ME-DOL-ZO,11,0.08,True,396.0,101376.0,0.0769218951463699,3840.0,983040.0,396.0,101376.0
ME-DOL-ZO,11,0.07,True,420.0,107520.0,0.0691548809409141,3840.0,983040.0,420.0,107520.0
ME-DOL-ZO,11,0.06,True,456.0,116736.0,0.0574334077537059,3840.0,983040.0,456.0,116736.0
ME-DOL-ZO,11,0.05,True,504.0,129024.0,0.0479050055146217,3840.0,983040.0,504.0,129024.0
ME-DOL-ZO,11,0.04,True,552.0,141312.0,0.0387604422867298,3840.0,983040.0,552.0,141312.0
ME-DOL-ZO,11,0.03,True,624.0,159744.0,0.0289969816803932,3840.0,983040.0,624.0,159744.0
ME-DOL-ZO,11,0.025,True,696.0,178176.0,0.0249751359224319,3840.0,983040.0,696.0,178176.0
ME-DOL-ZO,11,0.02,True,816.0,208896.0,0.0197652839124202,3840.0,983040.0,816.0,208896.0
ME-DOL-ZO,11,0.018,True,864.0,221184.0,0.017669815570116,3840.0,983040.0,864.0,221184.0
ME-DOL-ZO,11,0.016,True,1128.0,288768.0,0.0157163348048925,3840.0,983040.0,1128.0,288768.0
ME-DOL-ZO,11,0.015,True,1296.0,331776.0,0.0147757101804018,3840.0,983040.0,1296.0,331776.0
ME-DOL-ZO,11,0.014,True,2064.0,528384.0,0.0138702746480703,3840.0,983040.0,2064.0,528384.0
ME-DOL-ZO,11,0.013,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,11,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.2,True,168.0,43008.0,0.1961506903171539,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,12,0.18,True,204.0,52224.0,0.1737971752882003,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,12,0.16,True,228.0,58368.0,0.1596370041370391,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,12,0.14,True,264.0,67584.0,0.1377817243337631,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,12,0.12,True,300.0,76800.0,0.1156092807650566,3840.0,983040.0,300.0,76800.0
ME-DOL-ZO,12,0.1,True,336.0,86016.0,0.0994754582643508,3840.0,983040.0,336.0,86016.0
ME-DOL-ZO,12,0.09,True,360.0,92160.0,0.0888470187783241,3840.0,983040.0,360.0,92160.0
ME-DOL-ZO,12,0.08,True,384.0,98304.0,0.0788104534149169,3840.0,983040.0,384.0,98304.0
ME-DOL-ZO,12,0.07,True,420.0,107520.0,0.066700093448162,3840.0,983040.0,420.0,107520.0
ME-DOL-ZO,12,0.06,True,444.0,113664.0,0.0596865601837635,3840.0,983040.0,444.0,113664.0
ME-DOL-ZO,12,0.05,True,480.0,122880.0,0.0496929474174976,3840.0,983040.0,480.0,122880.0
ME-DOL-ZO,12,0.04,True,528.0,135168.0,0.038814403116703,3840.0,983040.0,528.0,135168.0
ME-DOL-ZO,12,0.03,True,576.0,147456.0,0.0299176722764968,3840.0,983040.0,576.0,147456.0
ME-DOL-ZO,12,0.025,True,624.0,159744.0,0.0242436546832323,3840.0,983040.0,624.0,159744.0
ME-DOL-ZO,12,0.02,True,708.0,181248.0,0.0194448828697204,3840.0,983040.0,708.0,181248.0
ME-DOL-ZO,12,0.018,True,828.0,211968.0,0.0174634773284196,3840.0,983040.0,828.0,211968.0
ME-DOL-ZO,12,0.016,True,888.0,227328.0,0.0159909352660179,3840.0,983040.0,888.0,227328.0
ME-DOL-ZO,12,0.015,True,1056.0,270336.0,0.0149376131594181,3840.0,983040.0,1056.0,270336.0
ME-DOL-ZO,12,0.014,True,2760.0,706560.0,0.0139540741220116,3840.0,983040.0,2760.0,706560.0
ME-DOL-ZO,12,0.013,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,12,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.2,True,168.0,43008.0,0.1943503022193908,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,13,0.18,True,204.0,52224.0,0.174910083413124,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,13,0.16,True,228.0,58368.0,0.159185528755188,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,13,0.14,True,264.0,67584.0,0.1391252279281616,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,13,0.12,True,312.0,79872.0,0.1161653101444244,3840.0,983040.0,312.0,79872.0
ME-DOL-ZO,13,0.1,True,348.0,89088.0,0.0989925786852836,3840.0,983040.0,348.0,89088.0
ME-DOL-ZO,13,0.09,True,372.0,95232.0,0.0877768993377685,3840.0,983040.0,372.0,95232.0
ME-DOL-ZO,13,0.08,True,396.0,101376.0,0.0783256217837333,3840.0,983040.0,396.0,101376.0
ME-DOL-ZO,13,0.07,True,432.0,110592.0,0.0658199414610862,3840.0,983040.0,432.0,110592.0
ME-DOL-ZO,13,0.06,True,456.0,116736.0,0.0596220344305038,3840.0,983040.0,456.0,116736.0
ME-DOL-ZO,13,0.05,True,492.0,125952.0,0.0487469136714935,3840.0,983040.0,492.0,125952.0
ME-DOL-ZO,13,0.04,True,552.0,141312.0,0.0390287190675735,3840.0,983040.0,552.0,141312.0
ME-DOL-ZO,13,0.03,True,624.0,159744.0,0.0295300129801034,3840.0,983040.0,624.0,159744.0
ME-DOL-ZO,13,0.025,True,720.0,184320.0,0.0241569448262453,3840.0,983040.0,720.0,184320.0
ME-DOL-ZO,13,0.02,True,780.0,199680.0,0.0196550823748111,3840.0,983040.0,780.0,199680.0
ME-DOL-ZO,13,0.018,True,852.0,218112.0,0.0177247617393732,3840.0,983040.0,852.0,218112.0
ME-DOL-ZO,13,0.016,True,924.0,236544.0,0.0153940301388502,3840.0,983040.0,924.0,236544.0
ME-DOL-ZO,13,0.015,True,1032.0,264192.0,0.0149575304239988,3840.0,983040.0,1032.0,264192.0
ME-DOL-ZO,13,0.014,True,1500.0,384000.0,0.0137877985835075,3840.0,983040.0,1500.0,384000.0
ME-DOL-ZO,13,0.013,True,1824.0,466944.0,0.0128686865791678,3840.0,983040.0,1824.0,466944.0
ME-DOL-ZO,13,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,13,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.2,True,168.0,43008.0,0.196581944823265,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,14,0.18,True,204.0,52224.0,0.1734029054641723,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,14,0.16,True,228.0,58368.0,0.1586325019598007,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,14,0.14,True,264.0,67584.0,0.1383774429559707,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,14,0.12,True,312.0,79872.0,0.1161617711186409,3840.0,983040.0,312.0,79872.0
ME-DOL-ZO,14,0.1,True,348.0,89088.0,0.0990933924913406,3840.0,983040.0,348.0,89088.0
ME-DOL-ZO,14,0.09,True,372.0,95232.0,0.0886627882719039,3840.0,983040.0,372.0,95232.0
ME-DOL-ZO,14,0.08,True,396.0,101376.0,0.0786095112562179,3840.0,983040.0,396.0,101376.0
ME-DOL-ZO,14,0.07,True,432.0,110592.0,0.0682328939437866,3840.0,983040.0,432.0,110592.0
ME-DOL-ZO,14,0.06,True,480.0,122880.0,0.0568155348300933,3840.0,983040.0,480.0,122880.0
ME-DOL-ZO,14,0.05,True,504.0,129024.0,0.0491547025740146,3840.0,983040.0,504.0,129024.0
ME-DOL-ZO,14,0.04,True,540.0,138240.0,0.0383158102631568,3840.0,983040.0,540.0,138240.0
ME-DOL-ZO,14,0.03,True,648.0,165888.0,0.0294098984450101,3840.0,983040.0,648.0,165888.0
ME-DOL-ZO,14,0.025,True,732.0,187392.0,0.0242310110479593,3840.0,983040.0,732.0,187392.0
ME-DOL-ZO,14,0.02,True,792.0,202752.0,0.019384192302823,3840.0,983040.0,792.0,202752.0
ME-DOL-ZO,14,0.018,True,828.0,211968.0,0.0173214431852102,3840.0,983040.0,828.0,211968.0
ME-DOL-ZO,14,0.016,True,888.0,227328.0,0.0156123545020818,3840.0,983040.0,888.0,227328.0
ME-DOL-ZO,14,0.015,True,912.0,233472.0,0.0148660968989133,3840.0,983040.0,912.0,233472.0
ME-DOL-ZO,14,0.014,True,1296.0,331776.0,0.0139720542356371,3840.0,983040.0,1296.0,331776.0
ME-DOL-ZO,14,0.013,True,1500.0,384000.0,0.0128697156906127,3840.0,983040.0,1500.0,384000.0
ME-DOL-ZO,14,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,14,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.2,True,168.0,43008.0,0.198755070567131,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,15,0.18,True,204.0,52224.0,0.176531434059143,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,15,0.16,True,240.0,61440.0,0.1547248512506485,3840.0,983040.0,240.0,61440.0
ME-DOL-ZO,15,0.14,True,264.0,67584.0,0.1374861150979995,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,15,0.12,True,300.0,76800.0,0.1162424311041832,3840.0,983040.0,300.0,76800.0
ME-DOL-ZO,15,0.1,True,336.0,86016.0,0.0969595536589622,3840.0,983040.0,336.0,86016.0
ME-DOL-ZO,15,0.09,True,360.0,92160.0,0.0865733921527862,3840.0,983040.0,360.0,92160.0
ME-DOL-ZO,15,0.08,True,384.0,98304.0,0.0775952711701393,3840.0,983040.0,384.0,98304.0
ME-DOL-ZO,15,0.07,True,420.0,107520.0,0.0679226294159889,3840.0,983040.0,420.0,107520.0
ME-DOL-ZO,15,0.06,True,456.0,116736.0,0.0573065467178821,3840.0,983040.0,456.0,116736.0
ME-DOL-ZO,15,0.05,True,492.0,125952.0,0.0498623475432395,3840.0,983040.0,492.0,125952.0
ME-DOL-ZO,15,0.04,True,564.0,144384.0,0.0386013388633728,3840.0,983040.0,564.0,144384.0
ME-DOL-ZO,15,0.03,True,648.0,165888.0,0.029782447963953,3840.0,983040.0,648.0,165888.0
ME-DOL-ZO,15,0.025,True,744.0,190464.0,0.0241081248968839,3840.0,983040.0,744.0,190464.0
ME-DOL-ZO,15,0.02,True,804.0,205824.0,0.019315542653203,3840.0,983040.0,804.0,205824.0
ME-DOL-ZO,15,0.018,True,840.0,215040.0,0.0178436450660228,3840.0,983040.0,840.0,215040.0
ME-DOL-ZO,15,0.016,True,912.0,233472.0,0.0159020964056253,3840.0,983040.0,912.0,233472.0
ME-DOL-ZO,15,0.015,True,1332.0,340992.0,0.0149467336013913,3840.0,983040.0,1332.0,340992.0
ME-DOL-ZO,15,0.014,True,1908.0,488448.0,0.0138076208531856,3840.0,983040.0,1908.0,488448.0
ME-DOL-ZO,15,0.013,True,2796.0,715776.0,0.0128017049282789,3840.0,983040.0,2796.0,715776.0
ME-DOL-ZO,15,0.012,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.0115,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.011,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.01075,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.0105,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.01025,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.01,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.0095,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.009,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.008,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.007,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.006,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.005,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.004,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.003,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,15,0.002,False,,,,3840.0,983040.0,3840.0,983040.0
ME-DOL-ZO,16,0.2,True,168.0,43008.0,0.1951666921377182,3840.0,983040.0,168.0,43008.0
ME-DOL-ZO,16,0.18,True,204.0,52224.0,0.1738838255405426,3840.0,983040.0,204.0,52224.0
ME-DOL-ZO,16,0.16,True,228.0,58368.0,0.1591956913471222,3840.0,983040.0,228.0,58368.0
ME-DOL-ZO,16,0.14,True,264.0,67584.0,0.1383396238088607,3840.0,983040.0,264.0,67584.0
ME-DOL-ZO,16,0.12,True,300.0,76800.0,0.1164573803544044,3840.0,983040.0,300.0,76800.0
ME-DOL-ZO,16,0.1,True,336.0,86016.0,0.0980914458632469,3840.0,983040.0,336.0,86016.0
ME-DOL-ZO,16,0.09,True,360.0,92160.0,0.0893595442175865,3840.0,983040.0,360.0,92160.0
ME-DOL-ZO,16,0.08,True,396.0,101376.0,0.0789242535829544,3840.0,983040.0,396.0,101376.0
ME-DOL-ZO,16,0.07,True,432.0,110592.0,0.0672594606876373,3840.0,983040.0,432.0,110592.0
ME-DOL-ZO,16,0.06,True,468.0,119808.0,0.0583953112363815,3840.0,983040.0,468.0,119808.0
ME-DOL-ZO,16,0.05,True,504.0,129024.0,0.0493878833949565,3840.0,983040.0,504.0,129024.0
ME-DOL-ZO,16,0.04,True,552.0,141312.0,0.0396332629024982,3840.0,983040.0,552.0,141312.0
ME-DOL-ZO,16,0.03,True,612.0,156672.0,0.0297651980072259,3840.0,983040.0,612.0,156672.0
ME-DOL-ZO,16,0.025,True,684.0,175104.0,0.0244038254022598,3840.0,983040.0,684.0,175104.0
ME-DOL-ZO,16,0.02,True,756.0,193536.0,0.0195296611636877,3840.0,983040.0,756.0,193536.0
ME-DOL-ZO,16,0.018,True,804.0,205824.0,0.0178888533264398,3840.0,983040.0,804.0,205824.0
ME-DOL-ZO,16,0.016,True,1068.0,273408.0,0.0156093565747141,3840.0,983040.0,1068.0,273408.0
