method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,delta,lr_or_eta,small_batch,large_batch,restart_period,restart_mixing_rounds,candidate_id,candidate_parameters,batch_size,epoch_length,domain_radius,theory_multiplier
ME-DOL-ZO,ME-DOL,60,60,8,epoch_w_bar,0.4502425193786621,101,100101,200101,478642035,szo,960,960,120,"[120, 120, 120, 120, 120, 120, 120, 120]",16384,60,60,0.7267141938209534,0.0113467862829566,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,108,108,8,epoch_w_bar,0.7792074680328369,101,100101,200101,478642035,szo,1728,1728,216,"[216, 216, 216, 216, 216, 216, 216, 216]",24576,108,108,0.7267184257507324,0.0110954390838742,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,156,156,8,epoch_w_bar,1.1134686470031738,101,100101,200101,478642035,szo,2496,2496,312,"[312, 312, 312, 312, 312, 312, 312, 312]",32768,156,156,0.7267206311225891,0.0105405645444989,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,204,204,8,epoch_w_bar,1.4475393295288086,101,100101,200101,478642035,szo,3264,3264,408,"[408, 408, 408, 408, 408, 408, 408, 408]",40960,204,204,0.7267228960990906,0.0114660421386361,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,252,252,8,epoch_w_bar,1.7807927131652832,101,100101,200101,478642035,szo,4032,4032,504,"[504, 504, 504, 504, 504, 504, 504, 504]",49152,252,252,0.7267244458198547,0.0109251299872994,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,300,300,8,epoch_w_bar,2.10556960105896,101,100101,200101,478642035,szo,4800,4800,600,"[600, 600, 600, 600, 600, 600, 600, 600]",57344,300,300,0.7267269492149353,0.0107564348727464,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,348,348,8,epoch_w_bar,2.4275598526000977,101,100101,200101,478642035,szo,5568,5568,696,"[696, 696, 696, 696, 696, 696, 696, 696]",65536,348,348,0.7267305850982666,0.0103841507807374,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,396,396,8,epoch_w_bar,2.754925012588501,101,100101,200101,478642035,szo,6336,6336,792,"[792, 792, 792, 792, 792, 792, 792, 792]",73728,396,396,0.7267319560050964,0.0118807451799511,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,444,444,8,epoch_w_bar,3.076688766479492,101,100101,200101,478642035,szo,7104,7104,888,"[888, 888, 888, 888, 888, 888, 888, 888]",81920,444,444,0.7267307639122009,0.0121591696515679,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
ME-DOL-ZO,ME-DOL,480,480,8,epoch_w_bar,3.335248708724976,101,100101,200101,478642035,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,480,480,0.7267326712608337,0.0105468090623617,0.1,6.378879538497859e-05,,,,,ME-DOL-ZO__theory_multiplier-0p3,"{""theory_multiplier"": 0.3}",,12.0,0.0002209708691207,0.3
DGFM,DGFM,1,1,8,x_bar,0.0712594985961914,100,100100,200100,1955363566,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7314669489860535,0.0098322452977299,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3556840419769287,100,100100,200100,1955363566,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7315648794174194,0.0113249607384204,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6477460861206055,100,100100,200100,1955363566,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.731599748134613,0.010870992206037,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9361565113067628,100,100100,200100,1955363566,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7316368818283081,0.0103318812325596,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.2244131565093994,100,100100,200100,1955363566,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7317177057266235,0.0112838102504611,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.5198242664337158,100,100100,200100,1955363566,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7317395210266113,0.0109530230984091,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.8178982734680176,100,100100,200100,1955363566,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7317659854888916,0.0107455300167202,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.119065523147583,100,100100,200100,1955363566,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7317875623703003,0.0114353662356734,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.409822940826416,100,100100,200100,1955363566,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7318077087402344,0.011088783852756,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.70643162727356,100,100100,200100,1955363566,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7318346500396729,0.0111605618149042,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,3.0083913803100586,100,100100,200100,1955363566,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7318322658538818,0.010163021273911,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.0713953971862793,101,100101,200101,1563543781,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7267129421234131,0.0103424871340394,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3642988204956054,101,100101,200101,1563543781,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7268028855323792,0.0102373864501714,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6755423545837402,101,100101,200101,1563543781,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7268645167350769,0.0115527473390102,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9799275398254396,101,100101,200101,1563543781,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7268999218940735,0.0121413860470056,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.28379225730896,101,100101,200101,1563543781,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7269303798675537,0.0117436069995164,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.5801341533660889,101,100101,200101,1563543781,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7269612550735474,0.0112467966973781,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.878495216369629,101,100101,200101,1563543781,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7269790172576904,0.0125645818188786,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.178385972976685,101,100101,200101,1563543781,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7269989848136902,0.0111568877473473,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.4628727436065674,101,100101,200101,1563543781,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7270016670227051,0.0117996549233794,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.748817682266236,101,100101,200101,1563543781,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7270195484161377,0.0123267928138375,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,3.039987564086914,101,100101,200101,1563543781,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7270129919052124,0.0110238622874021,0.1,0.001,,,,,DGFM__eta-0p001,"{""eta"": 0.001}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.0744545459747314,100,100100,200100,1955363566,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7318557500839233,0.0103652132675051,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3579864501953125,100,100100,200100,1955363566,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7346867918968201,0.0141723845154047,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6579461097717285,100,100100,200100,1955363566,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7356264591217041,0.0138191105797886,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9545822143554688,100,100100,200100,1955363566,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7366708517074585,0.0130875138565897,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.239133596420288,100,100100,200100,1955363566,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.738252580165863,0.0143024232238531,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.5269825458526611,100,100100,200100,1955363566,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7387470602989197,0.0136535940691828,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.81229305267334,100,100100,200100,1955363566,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7396175265312195,0.0142029300332069,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.0985426902771,100,100100,200100,1955363566,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7404283285140991,0.0144919417798519,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.373852252960205,100,100100,200100,1955363566,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7411640286445618,0.0145067628473043,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.659715414047241,100,100100,200100,1955363566,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7412615418434143,0.0141096506267786,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,2.948119878768921,100,100100,200100,1955363566,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7412380576133728,0.0137573312968015,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,1,1,8,x_bar,0.0686755180358886,101,100101,200101,1563543781,szo,16,16,2,"[2, 2, 2, 2, 2, 2, 2, 2]",8192,2,2,0.7269713282585144,0.0106704700738191,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,48,48,8,x_bar,0.3515236377716064,101,100101,200101,1563543781,szo,768,768,96,"[96, 96, 96, 96, 96, 96, 96, 96]",16384,96,96,0.7296719551086426,0.0137286558747291,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,96,96,8,x_bar,0.6381008625030518,101,100101,200101,1563543781,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",24576,192,192,0.7313029170036316,0.0141191938892006,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,144,144,8,x_bar,0.9246296882629396,101,100101,200101,1563543781,szo,2304,2304,288,"[288, 288, 288, 288, 288, 288, 288, 288]",32768,288,288,0.7320972681045532,0.0140195405110716,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,192,192,8,x_bar,1.2170064449310305,101,100101,200101,1563543781,szo,3072,3072,384,"[384, 384, 384, 384, 384, 384, 384, 384]",40960,384,384,0.7328745722770691,0.0150128062814474,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,240,240,8,x_bar,1.5082721710205078,101,100101,200101,1563543781,szo,3840,3840,480,"[480, 480, 480, 480, 480, 480, 480, 480]",49152,480,480,0.7339157462120056,0.0148978186771273,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,288,288,8,x_bar,1.7948262691497805,101,100101,200101,1563543781,szo,4608,4608,576,"[576, 576, 576, 576, 576, 576, 576, 576]",57344,576,576,0.7341223359107971,0.0148093737661838,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,336,336,8,x_bar,2.089287757873535,101,100101,200101,1563543781,szo,5376,5376,672,"[672, 672, 672, 672, 672, 672, 672, 672]",65536,672,672,0.7351406216621399,0.0143483327701687,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,384,384,8,x_bar,2.384040594100952,101,100101,200101,1563543781,szo,6144,6144,768,"[768, 768, 768, 768, 768, 768, 768, 768]",73728,768,768,0.7348084449768066,0.0145514877513051,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,432,432,8,x_bar,2.6801059246063232,101,100101,200101,1563543781,szo,6912,6912,864,"[864, 864, 864, 864, 864, 864, 864, 864]",81920,864,864,0.7355576753616333,0.0151086961850523,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM,DGFM,480,480,8,x_bar,2.978879928588867,101,100101,200101,1563543781,szo,7680,7680,960,"[960, 960, 960, 960, 960, 960, 960, 960]",90112,960,960,0.7356497645378113,0.0147989122197031,0.1,0.03,,,,,DGFM__eta-0p03,"{""eta"": 0.03}",1.0,,,
DGFM+,DGFM+,1,1,8,x_bar,0.2767853736877441,100,100100,200100,1225827990,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.7314598560333252,0.0098582273349165,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,48,48,8,x_bar,2.966200351715088,100,100100,200100,1225827990,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",16384,96,96,0.7317528128623962,0.0114490753039717,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,96,96,8,x_bar,5.784544944763184,100,100100,200100,1225827990,szo,26112,26112,3264,"[3264, 3264, 3264, 3264, 3264, 3264, 3264, 3264]",24576,192,192,0.7318445444107056,0.0116056045517325,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,144,144,8,x_bar,8.570138216018677,100,100100,200100,1225827990,szo,39168,39168,4896,"[4896, 4896, 4896, 4896, 4896, 4896, 4896, 4896]",32768,288,288,0.7319470643997192,0.0107437912374734,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,192,192,8,x_bar,11.360860347747805,100,100100,200100,1225827990,szo,52224,52224,6528,"[6528, 6528, 6528, 6528, 6528, 6528, 6528, 6528]",40960,384,384,0.7320448160171509,0.0121138868853449,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,240,240,8,x_bar,14.164305925369264,100,100100,200100,1225827990,szo,65280,65280,8160,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]",49152,480,480,0.7321022152900696,0.0110044591128826,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,288,288,8,x_bar,17.056702375411987,100,100100,200100,1225827990,szo,78336,78336,9792,"[9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792]",57344,576,576,0.7321040630340576,0.0114423306658864,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,336,336,8,x_bar,19.850456714630127,100,100100,200100,1225827990,szo,91392,91392,11424,"[11424, 11424, 11424, 11424, 11424, 11424, 11424, 11424]",65536,672,672,0.7322188019752502,0.012419463135302,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,384,384,8,x_bar,22.645654916763306,100,100100,200100,1225827990,szo,104448,104448,13056,"[13056, 13056, 13056, 13056, 13056, 13056, 13056, 13056]",73728,768,768,0.7321764826774597,0.0114662582054734,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,432,432,8,x_bar,25.4426748752594,100,100100,200100,1225827990,szo,117504,117504,14688,"[14688, 14688, 14688, 14688, 14688, 14688, 14688, 14688]",81920,864,864,0.7322545051574707,0.0111026186496019,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,480,480,8,x_bar,28.220946073532104,100,100100,200100,1225827990,szo,130560,130560,16320,"[16320, 16320, 16320, 16320, 16320, 16320, 16320, 16320]",90112,960,960,0.7322679162025452,0.0117845488712191,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,1,1,8,x_bar,0.2734909057617187,101,100101,200101,845318908,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.7267091274261475,0.0103763863444328,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,48,48,8,x_bar,2.866058826446533,101,100101,200101,845318908,szo,13056,13056,1632,"[1632, 1632, 1632, 1632, 1632, 1632, 1632, 1632]",16384,96,96,0.7269532084465027,0.0103759160265326,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,96,96,8,x_bar,5.667085886001587,101,100101,200101,845318908,szo,26112,26112,3264,"[3264, 3264, 3264, 3264, 3264, 3264, 3264, 3264]",24576,192,192,0.7270748615264893,0.0112071186304092,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,144,144,8,x_bar,8.445618629455566,101,100101,200101,845318908,szo,39168,39168,4896,"[4896, 4896, 4896, 4896, 4896, 4896, 4896, 4896]",32768,288,288,0.7271182537078857,0.0121639398857951,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,192,192,8,x_bar,11.243599891662598,101,100101,200101,845318908,szo,52224,52224,6528,"[6528, 6528, 6528, 6528, 6528, 6528, 6528, 6528]",40960,384,384,0.7272058129310608,0.0127174342051148,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,240,240,8,x_bar,14.0750732421875,101,100101,200101,845318908,szo,65280,65280,8160,"[8160, 8160, 8160, 8160, 8160, 8160, 8160, 8160]",49152,480,480,0.7272312045097351,0.0112924240529537,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,288,288,8,x_bar,16.87035083770752,101,100101,200101,845318908,szo,78336,78336,9792,"[9792, 9792, 9792, 9792, 9792, 9792, 9792, 9792]",57344,576,576,0.7272194027900696,0.0132003026083111,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,336,336,8,x_bar,19.66597604751587,101,100101,200101,845318908,szo,91392,91392,11424,"[11424, 11424, 11424, 11424, 11424, 11424, 11424, 11424]",65536,672,672,0.7272560000419617,0.0118666933849453,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
DGFM+,DGFM+,384,384,8,x_bar,22.47479009628296,101,100101,200101,845318908,szo,104448,104448,13056,"[13056, 13056, 13056, 13056, 13056, 13056, 13056, 13056]",73728,768,768,0.7273098230361938,0.0119794774800539,0.1,0.003,8.0,64.0,48.0,1.0,DGFMplus__eta-0p003__large_batch-64__restart_mixing_rounds-1__restart_period-48__small_batch-8,"{""eta"": 0.003, ""large_batch"": 64, ""restart_mixing_rounds"": 1, ""restart_period"": 48, ""small_batch"": 8}",,,,
