method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,test_accuracy,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,batch_size,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker
NOG-ZO,NOG,4897,4897,4897.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.260841816663742,85.18240094184875,12,100012,200012,761845986,szo,627072,627072,78384,"[78384, 78384, 78384, 78384, 78384, 78384, 78384, 78384]",425984,4899,4899,0.2026325166225433,0.0203094948083162,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,4993,4993,4993.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2458167374134063,86.89380669593811,12,100012,200012,761845986,szo,639360,639360,79920,"[79920, 79920, 79920, 79920, 79920, 79920, 79920, 79920]",434176,4995,4995,0.2022165805101394,0.0223932918161153,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5089,5089,5089.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2585043311119079,88.6821060180664,12,100012,200012,761845986,szo,651648,651648,81456,"[81456, 81456, 81456, 81456, 81456, 81456, 81456, 81456]",442368,5091,5091,0.2014695852994918,0.0187729597091674,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5185,5185,5185.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2661260068416595,90.30657625198364,12,100012,200012,761845986,szo,663936,663936,82992,"[82992, 82992, 82992, 82992, 82992, 82992, 82992, 82992]",450560,5187,5187,0.2006605863571167,0.0144592523574829,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5281,5281,5281.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2912826538085937,91.9033660888672,12,100012,200012,761845986,szo,676224,676224,84528,"[84528, 84528, 84528, 84528, 84528, 84528, 84528, 84528]",458752,5283,5283,0.1999754905700683,0.0127316517755389,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5377,5377,5377.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3986718356609344,93.59433007240295,12,100012,200012,761845986,szo,688512,688512,86064,"[86064, 86064, 86064, 86064, 86064, 86064, 86064, 86064]",466944,5379,5379,0.1992497593164444,0.011820301413536,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5473,5473,5473.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.0726298689842224,95.37999606132507,12,100012,200012,761845986,szo,700800,700800,87600,"[87600, 87600, 87600, 87600, 87600, 87600, 87600, 87600]",475136,5475,5475,0.1985586136579513,0.0115651842206716,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5569,5569,5569.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2218301892280578,97.11226105690002,12,100012,200012,761845986,szo,713088,713088,89136,"[89136, 89136, 89136, 89136, 89136, 89136, 89136, 89136]",483328,5571,5571,0.1978767812252044,0.0114220054820179,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5665,5665,5665.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2699965834617615,98.89773178100586,12,100012,200012,761845986,szo,725376,725376,90672,"[90672, 90672, 90672, 90672, 90672, 90672, 90672, 90672]",491520,5667,5667,0.1972274333238601,0.0114304516464471,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5761,5761,5761.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2621142566204071,100.5791792869568,12,100012,200012,761845986,szo,737664,737664,92208,"[92208, 92208, 92208, 92208, 92208, 92208, 92208, 92208]",499712,5763,5763,0.1966557800769806,0.0113763706758618,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5857,5857,5857.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1699373573064804,102.18992900848389,12,100012,200012,761845986,szo,749952,749952,93744,"[93744, 93744, 93744, 93744, 93744, 93744, 93744, 93744]",507904,5859,5859,0.1962534040212631,0.0118788601830601,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,5953,5953,5953.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2611868381500244,103.80538249015808,12,100012,200012,761845986,szo,762240,762240,95280,"[95280, 95280, 95280, 95280, 95280, 95280, 95280, 95280]",516096,5955,5955,0.1959229558706283,0.0122130559757351,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6049,6049,6049.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2246756106615066,105.411545753479,12,100012,200012,761845986,szo,774528,774528,96816,"[96816, 96816, 96816, 96816, 96816, 96816, 96816, 96816]",524288,6051,6051,0.1955756992101669,0.0121173178777098,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6145,6145,6145.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3303472101688385,106.99647617340088,12,100012,200012,761845986,szo,786816,786816,98352,"[98352, 98352, 98352, 98352, 98352, 98352, 98352, 98352]",532480,6147,6147,0.1952418535947799,0.0124616082757711,0.002,0.902980625629425,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6241,6241,6241.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.148980051279068,108.77628469467165,12,100012,200012,761845986,szo,799104,799104,99888,"[99888, 99888, 99888, 99888, 99888, 99888, 99888, 99888]",540672,6243,6243,0.1949754953384399,0.0140051087364554,0.002,0.9030206203460692,0.905006468296051,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6337,6337,6337.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3167836368083954,110.38849949836732,12,100012,200012,761845986,szo,811392,811392,101424,"[101424, 101424, 101424, 101424, 101424, 101424, 101424, 101424]",548864,6339,6339,0.1947151869535446,0.0153913544490933,0.002,0.9030405879020692,0.905006468296051,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6433,6433,6433.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2810482680797577,112.01040387153624,12,100012,200012,761845986,szo,823680,823680,102960,"[102960, 102960, 102960, 102960, 102960, 102960, 102960, 102960]",557056,6435,6435,0.1943928301334381,0.0153844244778156,0.002,0.9030405879020692,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6529,6529,6529.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2790398597717285,113.67686486244202,12,100012,200012,761845986,szo,835968,835968,104496,"[104496, 104496, 104496, 104496, 104496, 104496, 104496, 104496]",565248,6531,6531,0.1941012740135193,0.0143716558814048,0.002,0.9030405879020692,0.9050173759460448,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6625,6625,6625.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1584600657224655,115.2948706150055,12,100012,200012,761845986,szo,848256,848256,106032,"[106032, 106032, 106032, 106032, 106032, 106032, 106032, 106032]",573440,6627,6627,0.1938624829053878,0.0146273775026202,0.002,0.903100609779358,0.9050391912460328,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6721,6721,6721.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1984753161668777,116.90811443328856,12,100012,200012,761845986,szo,860544,860544,107568,"[107568, 107568, 107568, 107568, 107568, 107568, 107568, 107568]",581632,6723,6723,0.1935594528913498,0.014298808760941,0.002,0.9031206369400024,0.9050828218460084,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6817,6817,6817.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1628574728965759,118.50960111618042,12,100012,200012,761845986,szo,872832,872832,109104,"[109104, 109104, 109104, 109104, 109104, 109104, 109104, 109104]",589824,6819,6819,0.193201944231987,0.0128832701593637,0.002,0.9031406044960022,0.9050719141960144,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,6913,6913,6913.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2979306876659393,120.09558987617493,12,100012,200012,761845986,szo,885120,885120,110640,"[110640, 110640, 110640, 110640, 110640, 110640, 110640, 110640]",598016,6915,6915,0.1928527057170868,0.0115584544837474,0.002,0.9032606482505798,0.9050937294960022,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7009,7009,7009.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2446644604206085,121.77647352218628,12,100012,200012,761845986,szo,897408,897408,112176,"[112176, 112176, 112176, 112176, 112176, 112176, 112176, 112176]",606208,7011,7011,0.1925394088029861,0.0095742149278521,0.002,0.9033406972885132,0.905126452445984,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7105,7105,7105.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2651419341564178,123.29370141029358,12,100012,200012,761845986,szo,909696,909696,113712,"[113712, 113712, 113712, 113712, 113712, 113712, 113712, 113712]",614400,7107,7107,0.1923626512289047,0.0089597729966044,0.002,0.9033606648445128,0.9051482677459716,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7201,7201,7201.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2941854298114776,124.68285346031188,12,100012,200012,761845986,szo,921984,921984,115248,"[115248, 115248, 115248, 115248, 115248, 115248, 115248, 115248]",622592,7203,7203,0.1923747509717941,0.0098533416166901,0.002,0.9033606648445128,0.9051700830459596,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7297,7297,7297.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3060703575611114,126.11182856559752,12,100012,200012,761845986,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",630784,7299,7299,0.1925063580274582,0.0107696112245321,0.002,0.9034006595611572,0.9051809906959534,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7393,7393,7393.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2154920697212219,127.41155314445496,12,100012,200012,761845986,szo,946560,946560,118320,"[118320, 118320, 118320, 118320, 118320, 118320, 118320, 118320]",638976,7395,7395,0.1925936937332153,0.0113847739994525,0.002,0.9035606980323792,0.9052245616912842,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7489,7489,7489.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1402522921562194,128.6865177154541,12,100012,200012,761845986,szo,958848,958848,119856,"[119856, 119856, 119856, 119856, 119856, 119856, 119856, 119856]",647168,7491,7491,0.1926264613866806,0.0120722027495503,0.002,0.9037007689476012,0.905235469341278,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7585,7585,7585.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1604356467723846,129.67394137382507,12,100012,200012,761845986,szo,971136,971136,121392,"[121392, 121392, 121392, 121392, 121392, 121392, 121392, 121392]",655360,7587,7587,0.1926530450582504,0.0129741877317428,0.002,0.9038007855415344,0.9052900075912476,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,7678,7678,7678.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2301461845636367,130.3963451385498,12,100012,200012,761845986,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",663552,7680,7680,0.1926932781934738,0.013460773974657,0.002,0.9038607478141784,0.9053118228912354,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,0,0,0.0,8,x0_exact,0.002,0.002,0.001,1.0,0.0001,,0.0,13,100013,200013,846028571,szo,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]",8192,0,0,1.0,0.3017480969429016,0.002,0.0970794185996055,0.095004417002201,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1,1,1.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6096960306167603,0.1065583229064941,13,100013,200013,846028571,szo,384,384,48,"[48, 48, 48, 48, 48, 48, 48, 48]",8192,3,3,0.9999998211860656,0.3017480969429016,0.002,0.5625324845314026,0.609982430934906,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,97,97,97.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6789137125015259,1.7774896621704102,13,100013,200013,846028571,szo,12672,12672,1584,"[1584, 1584, 1584, 1584, 1584, 1584, 1584, 1584]",16384,99,99,0.9768306016921996,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,193,193,193.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6462270021438599,3.483410358428955,13,100013,200013,846028571,szo,24960,24960,3120,"[3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120]",24576,195,195,0.9487149715423584,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,289,289,289.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6577900052070618,5.170009136199951,13,100013,200013,846028571,szo,37248,37248,4656,"[4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656]",32768,291,291,0.9202417731285096,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,385,385,385.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5690019726753235,6.781960725784302,13,100013,200013,846028571,szo,49536,49536,6192,"[6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192]",40960,387,387,0.89174884557724,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,481,481,481.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6142461895942688,8.405747890472412,13,100013,200013,846028571,szo,61824,61824,7728,"[7728, 7728, 7728, 7728, 7728, 7728, 7728, 7728]",49152,483,483,0.8633291721343994,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,577,577,577.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.92677903175354,10.087421894073486,13,100013,200013,846028571,szo,74112,74112,9264,"[9264, 9264, 9264, 9264, 9264, 9264, 9264, 9264]",57344,579,579,0.8350363969802856,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,673,673,673.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.7468670010566711,11.69689965248108,13,100013,200013,846028571,szo,86400,86400,10800,"[10800, 10800, 10800, 10800, 10800, 10800, 10800, 10800]",65536,675,675,0.8068639636039734,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,769,769,769.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.4722746014595032,13.376524686813354,13,100013,200013,846028571,szo,98688,98688,12336,"[12336, 12336, 12336, 12336, 12336, 12336, 12336, 12336]",73728,771,771,0.7787491083145142,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,865,865,865.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6925941705703735,14.9985613822937,13,100013,200013,846028571,szo,110976,110976,13872,"[13872, 13872, 13872, 13872, 13872, 13872, 13872, 13872]",81920,867,867,0.7503663301467896,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,961,961,961.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6560248732566833,16.696733951568604,13,100013,200013,846028571,szo,123264,123264,15408,"[15408, 15408, 15408, 15408, 15408, 15408, 15408, 15408]",90112,963,963,0.7221536636352539,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1057,1057,1057.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.4376457035541534,18.290653944015503,13,100013,200013,846028571,szo,135552,135552,16944,"[16944, 16944, 16944, 16944, 16944, 16944, 16944, 16944]",98304,1059,1059,0.6938116550445557,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1153,1153,1153.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.767306923866272,20.004780292510983,13,100013,200013,846028571,szo,147840,147840,18480,"[18480, 18480, 18480, 18480, 18480, 18480, 18480, 18480]",106496,1155,1155,0.6654614806175232,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1249,1249,1249.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6441624760627747,21.69937515258789,13,100013,200013,846028571,szo,160128,160128,20016,"[20016, 20016, 20016, 20016, 20016, 20016, 20016, 20016]",114688,1251,1251,0.63705974817276,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1345,1345,1345.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.7285988926887512,23.398709297180176,13,100013,200013,846028571,szo,172416,172416,21552,"[21552, 21552, 21552, 21552, 21552, 21552, 21552, 21552]",122880,1347,1347,0.6087843179702759,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1441,1441,1441.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.4906746447086334,25.098556756973267,13,100013,200013,846028571,szo,184704,184704,23088,"[23088, 23088, 23088, 23088, 23088, 23088, 23088, 23088]",131072,1443,1443,0.5806879997253418,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1537,1537,1537.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6365399360656738,26.705498933792114,13,100013,200013,846028571,szo,196992,196992,24624,"[24624, 24624, 24624, 24624, 24624, 24624, 24624, 24624]",139264,1539,1539,0.5522183179855347,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
NOG-ZO,NOG,1633,1633,1633.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6883038878440857,28.46819877624512,13,100013,200013,846028571,szo,209280,209280,26160,"[26160, 26160, 26160, 26160, 26160, 26160, 26160, 26160]",147456,1635,1635,0.5238547325134277,0.3017480969429016,0.002,0.9029206037521362,0.9049955606460572,NOG-ZO__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,
