formal_config_id,method,formal_seed,worker_count,parameters,iteration,depth,total_work,per_worker_work,eval_work,training_time,communication_time,evaluation_time,objective,stat_proxy
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1368,1368,10944,1368,237568,54.725995764136314,4.136248543858528,1.443434715270996,0.726935625076294,0.008823958225548267
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1416,1416,11328,1416,245760,56.197944566607475,4.2700474709272385,1.4897546917200089,0.726934015750885,0.008610256947577
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1464,1464,11712,1464,253952,57.63399751484394,4.416383296251297,1.5329668819904327,0.7269119024276733,0.008563926443457603
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1512,1512,12096,1512,262144,59.15757665038109,4.561017423868179,1.5778336375951767,0.7269081473350525,0.00845756009221077
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1560,1560,12480,1560,270336,60.596669748425484,4.70246334373951,1.629851520061493,0.7269171476364136,0.008522143587470055
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1608,1608,12864,1608,278528,62.092765390872955,4.855769798159599,1.6779243350028992,0.7269183397293091,0.008550732396543026
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1656,1656,13248,1656,286720,63.503968715667725,5.007716074585915,1.7226132899522781,0.7269048094749451,0.00837190356105566
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1704,1704,13632,1704,294912,64.89927902817726,5.147727459669113,1.7610892951488495,0.7268878221511841,0.008254165761172771
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1752,1752,14016,1752,303104,66.17960530519485,5.286014765501022,1.8033325523138046,0.7268826961517334,0.008217048831284046
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1800,1800,14400,1800,311296,67.64677776396275,5.421582654118538,1.8471712470054626,0.7268815636634827,0.008192673325538635
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1848,1848,14784,1848,319488,68.96559782326221,5.568350538611412,1.8962442725896835,0.7268828749656677,0.008175443857908249
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1896,1896,15168,1896,327680,70.23684406280518,5.724362820386887,1.944258838891983,0.7268772125244141,0.008046195842325687
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1944,1944,15552,1944,335872,71.6329579949379,5.860495761036873,1.9863482564687729,0.7268626689910889,0.008044409565627575
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",1992,1992,15936,1992,344064,73.05129860341549,6.009151414036751,2.031340017914772,0.726875901222229,0.007975352928042412
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2040,2040,16320,2040,352256,74.59592847526073,6.156390950083733,2.0712714046239853,0.726857602596283,0.00792057253420353
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2088,2088,16704,2088,360448,76.04922944307327,6.337019622325897,2.119447946548462,0.7268569469451904,0.007973679341375828
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2136,2136,17088,2136,368640,77.53297924995422,6.498304098844528,2.166539654135704,0.7268566489219666,0.007824394851922989
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2184,2184,17472,2184,376832,79.02899126708508,6.632772713899612,2.209663823246956,0.7268726825714111,0.007970300503075123
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2232,2232,17856,2232,385024,80.39215683937073,6.763313561677933,2.2545124143362045,0.7268812656402588,0.00796686951071024
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2280,2280,18240,2280,393216,81.76511587202549,6.907308205962181,2.303341969847679,0.7268739342689514,0.007768228184431791
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2328,2328,18624,2328,401408,83.15729849040508,7.060691878199577,2.3459439426660538,0.7268768548965454,0.007758829277008772
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2376,2376,19008,2376,409600,84.44849942624569,7.191303685307503,2.385760799050331,0.7268736362457275,0.0077614313922822475
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2424,2424,19392,2424,417792,85.75616554915905,7.325262948870659,2.4263965934515,0.7268749475479126,0.007812509313225746
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2472,2472,19776,2472,425984,87.27295491099358,7.469117283821106,2.4717279374599457,0.7268840074539185,0.007787326350808144
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2520,2520,20160,2520,434176,88.74043495953083,7.619334399700165,2.5150987058877945,0.7268794178962708,0.007829430513083935
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2568,2568,20544,2568,442368,90.0690997093916,7.749083638191223,2.5554709285497665,0.726850152015686,0.007773307617753744
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2616,2616,20928,2616,450560,91.4540883898735,7.89649373292923,2.597446486353874,0.7268525958061218,0.007955879904329777
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2664,2664,21312,2664,458752,92.76531291007996,8.034614577889442,2.6444939225912094,0.7268585562705994,0.00792189035564661
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2712,2712,21696,2712,466944,94.18876875936985,8.165989264845848,2.6830925047397614,0.7268447875976562,0.007956690154969692
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2760,2760,22080,2760,475136,95.54408127069473,8.310059949755669,2.7275107949972153,0.7268364429473877,0.007912342436611652
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2808,2808,22464,2808,483328,96.85964058339596,8.479633748531342,2.7678052932024,0.7268080711364746,0.007796058896929026
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2856,2856,22848,2856,491520,98.25313836336136,8.617362320423126,2.8150407671928406,0.7268254160881042,0.007749001029878855
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2904,2904,23232,2904,499712,99.76311229169369,8.748973071575165,2.8563813120126724,0.7268338203430176,0.007647261023521423
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",2952,2952,23616,2952,507904,101.12100966274738,8.869932651519775,2.9031264632940292,0.7268388271331787,0.007797311060130596
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3000,3000,24000,3000,516096,102.61825777590275,9.001856327056885,2.9465648382902145,0.7268473505973816,0.007864878512918949
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3048,3048,24384,3048,524288,103.91746869683266,9.12924088537693,2.992467448115349,0.7268489003181458,0.00784064456820488
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3096,3096,24768,3096,532480,105.22486409544945,9.257984638214111,3.036051169037819,0.7268497943878174,0.007785134483128786
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3144,3144,25152,3144,540672,106.54832252860069,9.385278031229973,3.0764943659305573,0.7268347144126892,0.00781931821256876
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3192,3192,25536,3192,548864,107.83638802170753,9.542284280061722,3.124308317899704,0.7268289923667908,0.007692854851484299
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3240,3240,25920,3240,557056,109.1677024513483,9.681031614542007,3.1748030930757523,0.7268246412277222,0.007637868169695139
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3288,3288,26304,3288,565248,110.68300765752792,9.844009459018707,3.2202384769916534,0.7268309593200684,0.00751901138573885
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3336,3336,26688,3336,573440,112.00987495481968,10.027777671813965,3.26339952647686,0.7268079519271851,0.007488100789487362
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3384,3384,27072,3384,581632,113.28845582902431,10.183733031153679,3.312410891056061,0.7267940044403076,0.007370384410023689
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3432,3432,27456,3432,589824,114.62052178382874,10.311950251460075,3.3552898168563843,0.7267903685569763,0.007351553998887539
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3480,3480,27840,3480,598016,116.07493008673191,10.468836709856987,3.401078686118126,0.7267938256263733,0.007339396048337221
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3528,3528,28224,3528,606208,117.47893911600113,10.607838213443756,3.442842945456505,0.7267836928367615,0.007331250235438347
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3576,3576,28608,3576,614400,118.7898208796978,10.754932880401611,3.487289860844612,0.7267789840698242,0.007412193808704615
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3624,3624,28992,3624,622592,120.03184442222118,10.901944190263748,3.5267699658870697,0.7267612218856812,0.007330624386668205
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3672,3672,29376,3672,630784,121.27019023895264,11.03875057399273,3.5684992969036102,0.7267553210258484,0.00718842726200819
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3720,3720,29760,3720,638976,122.58035308122635,11.171969071030617,3.60685496032238,0.7267552614212036,0.007214243523776531
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3768,3768,30144,3768,647168,123.90180030465126,11.314119443297386,3.6456384360790253,0.7267619967460632,0.007364794611930847
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3816,3816,30528,3816,655360,125.1823006272316,11.432588681578636,3.685806065797806,0.7267816066741943,0.0073488797061145306
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,2,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",3840,3840,30720,3840,663552,125.84386537969112,11.515493124723434,3.732160434126854,0.7267789244651794,0.007369808852672577
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",24,24,192,24,8192,0.8805458247661591,0.09764736890792847,0.04140469431877136,0.7232757806777954,0.010566781274974346
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",72,72,576,72,16384,2.1157592087984085,0.22901323437690735,0.08162115514278412,0.723370373249054,0.010689049027860165
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",120,120,960,120,24576,3.3331262916326523,0.3595081567764282,0.12141624093055725,0.7233803868293762,0.010360934771597385
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",168,168,1344,168,32768,4.55968414247036,0.5019588321447372,0.1601479947566986,0.7233961224555969,0.010123676620423794
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",216,216,1728,216,40960,5.825830981135368,0.6365310251712799,0.2033303827047348,0.7233879566192627,0.009970290586352348
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",264,264,2112,264,49152,7.107865661382675,0.775407075881958,0.2507830262184143,0.7233831882476807,0.00977916270494461
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",312,312,2496,312,57344,8.322836250066757,0.9129553586244583,0.31525270640850067,0.7233598232269287,0.009525073692202568
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",360,360,2880,360,65536,9.61753548681736,1.059591144323349,0.3549329936504364,0.7233487963676453,0.009384602308273315
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",408,408,3264,408,73728,10.871966242790222,1.2096024453639984,0.3937208652496338,0.7233380079269409,0.00924964901059866
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",456,456,3648,456,81920,12.303542524576187,1.367352619767189,0.43850648403167725,0.7233399748802185,0.009023676626384258
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",504,504,4032,504,90112,13.721907645463943,1.499452918767929,0.4769284725189209,0.7233390808105469,0.008918474428355694
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",552,552,4416,552,98304,15.053770840168,1.6463609784841537,0.5159079283475876,0.7233231663703918,0.008929683826863766
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",600,600,4800,600,106496,16.3392041772604,1.7992465645074844,0.5582157075405121,0.7233290672302246,0.00893855094909668
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",648,648,5184,648,114688,17.60431908071041,1.9247509390115738,0.6007974594831467,0.7233275175094604,0.008928196504712105
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",696,696,5568,696,122880,18.818289935588837,2.055595740675926,0.6411365568637848,0.7233308553695679,0.008988144807517529
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",744,744,5952,744,131072,20.23281355202198,2.198366552591324,0.6844131648540497,0.7233395576477051,0.009045751765370369
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",792,792,6336,792,139264,21.483328014612198,2.34298837184906,0.7232806086540222,0.7233307957649231,0.0088472506031394
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",840,840,6720,840,147456,22.710717484354973,2.4788876324892044,0.7642681002616882,0.723335862159729,0.008731980808079243
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",888,888,7104,888,155648,23.991773292422295,2.6239456981420517,0.8019064962863922,0.7233313918113708,0.008848253637552261
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0__rounds-3840__frozen-4192f5a77b5c,ME-DOL-FO,3,8,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",936,936,7488,936,163840,25.213589504361153,2.7590237706899643,0.8500978052616119,0.7233372330665588,0.008934933692216873
