candidate_id,method,epsilon,num_seeds,hit_count,hit_rate,full_hit,median_final_stat_proxy,parameters,median_depth,median_total_work,median_per_worker_work,median_training_time,pareto_frontier,selected,selection_status
ME-DOL-FO__epoch_length-6__theory_multiplier-0p3,ME-DOL-FO,0.011,3,3,1.0,True,0.010038086213171482,"{""epoch_length"": 6, ""theory_multiplier"": 0.3}",6,48,6,0.4482850581407547,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-0p3,ME-DOL-FO,0.01,3,1,0.3333333333333333,False,0.010038086213171482,"{""epoch_length"": 6, ""theory_multiplier"": 0.3}",342,2736,342,10.075054809451103,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-0p3,ME-DOL-FO,0.009,3,0,0.0,False,0.010038086213171482,"{""epoch_length"": 6, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-0p3,ME-DOL-FO,0.008,3,0,0.0,False,0.010038086213171482,"{""epoch_length"": 6, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-0p3,ME-DOL-FO,0.0075,3,0,0.0,False,0.010038086213171482,"{""epoch_length"": 6, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-1p0,ME-DOL-FO,0.011,3,3,1.0,True,0.009521807543933392,"{""epoch_length"": 6, ""theory_multiplier"": 1.0}",6,48,6,0.5248526334762573,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-1p0,ME-DOL-FO,0.01,3,3,1.0,True,0.009521807543933392,"{""epoch_length"": 6, ""theory_multiplier"": 1.0}",390,3120,390,18.945521414279938,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-1p0,ME-DOL-FO,0.009,3,0,0.0,False,0.009521807543933392,"{""epoch_length"": 6, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-1p0,ME-DOL-FO,0.008,3,0,0.0,False,0.009521807543933392,"{""epoch_length"": 6, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-1p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.009521807543933392,"{""epoch_length"": 6, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-3p0,ME-DOL-FO,0.011,3,3,1.0,True,0.008551094681024551,"{""epoch_length"": 6, ""theory_multiplier"": 3.0}",6,48,6,0.4543488621711731,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-3p0,ME-DOL-FO,0.01,3,3,1.0,True,0.008551094681024551,"{""epoch_length"": 6, ""theory_multiplier"": 3.0}",150,1200,150,5.150860205292702,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-3p0,ME-DOL-FO,0.009,3,3,1.0,True,0.008551094681024551,"{""epoch_length"": 6, ""theory_multiplier"": 3.0}",726,5808,726,26.32287810742855,False,False,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-3p0,ME-DOL-FO,0.008,3,0,0.0,False,0.008551094681024551,"{""epoch_length"": 6, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-3p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.008551094681024551,"{""epoch_length"": 6, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,0.011,3,3,1.0,True,0.008329245261847973,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",6,48,6,0.42397241294384,True,True,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,0.01,3,3,1.0,True,0.008329245261847973,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",150,1200,150,4.790197253227234,True,True,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,0.009,3,3,1.0,True,0.008329245261847973,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",486,3888,486,15.678211882710457,True,True,full-hit
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,0.008,3,0,0.0,False,0.008329245261847973,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.008329245261847973,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-0p3,ME-DOL-FO,0.011,3,3,1.0,True,0.010099269449710846,"{""epoch_length"": 12, ""theory_multiplier"": 0.3}",12,96,12,0.5733551979064941,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-0p3,ME-DOL-FO,0.01,3,1,0.3333333333333333,False,0.010099269449710846,"{""epoch_length"": 12, ""theory_multiplier"": 0.3}",252,2016,252,7.393978789448738,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-0p3,ME-DOL-FO,0.009,3,0,0.0,False,0.010099269449710846,"{""epoch_length"": 12, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-0p3,ME-DOL-FO,0.008,3,0,0.0,False,0.010099269449710846,"{""epoch_length"": 12, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-0p3,ME-DOL-FO,0.0075,3,0,0.0,False,0.010099269449710846,"{""epoch_length"": 12, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-1p0,ME-DOL-FO,0.011,3,3,1.0,True,0.009657219052314758,"{""epoch_length"": 12, ""theory_multiplier"": 1.0}",12,96,12,0.7871929705142975,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-1p0,ME-DOL-FO,0.01,3,3,1.0,True,0.009657219052314758,"{""epoch_length"": 12, ""theory_multiplier"": 1.0}",444,3552,444,22.901980012655258,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-1p0,ME-DOL-FO,0.009,3,0,0.0,False,0.009657219052314758,"{""epoch_length"": 12, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-1p0,ME-DOL-FO,0.008,3,0,0.0,False,0.009657219052314758,"{""epoch_length"": 12, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-1p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.009657219052314758,"{""epoch_length"": 12, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-3p0,ME-DOL-FO,0.011,3,3,1.0,True,0.008784736506640911,"{""epoch_length"": 12, ""theory_multiplier"": 3.0}",12,96,12,0.7485085874795914,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-3p0,ME-DOL-FO,0.01,3,3,1.0,True,0.008784736506640911,"{""epoch_length"": 12, ""theory_multiplier"": 3.0}",204,1632,204,8.10583683848381,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-3p0,ME-DOL-FO,0.009,3,3,1.0,True,0.008784736506640911,"{""epoch_length"": 12, ""theory_multiplier"": 3.0}",780,6240,780,31.019498512148857,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-3p0,ME-DOL-FO,0.008,3,0,0.0,False,0.008784736506640911,"{""epoch_length"": 12, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-3p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.008784736506640911,"{""epoch_length"": 12, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,0.011,3,3,1.0,True,0.008219794370234013,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",12,96,12,0.6847570836544037,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,0.01,3,3,1.0,True,0.008219794370234013,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",156,1248,156,5.195253595709801,False,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,0.009,3,3,1.0,True,0.008219794370234013,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",444,3552,444,19.92496831715107,True,False,full-hit
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,0.008,3,0,0.0,False,0.008219794370234013,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,True,pilot-infeasible-censored
ME-DOL-FO__epoch_length-12__theory_multiplier-10p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.008219794370234013,"{""epoch_length"": 12, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,True,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-0p3,ME-DOL-FO,0.011,3,3,1.0,True,0.010159414261579514,"{""epoch_length"": 24, ""theory_multiplier"": 0.3}",24,192,24,0.9786825776100159,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-0p3,ME-DOL-FO,0.01,3,1,0.3333333333333333,False,0.010159414261579514,"{""epoch_length"": 24, ""theory_multiplier"": 0.3}",360,2880,360,13.091616407036781,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-0p3,ME-DOL-FO,0.009,3,0,0.0,False,0.010159414261579514,"{""epoch_length"": 24, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-0p3,ME-DOL-FO,0.008,3,0,0.0,False,0.010159414261579514,"{""epoch_length"": 24, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-0p3,ME-DOL-FO,0.0075,3,0,0.0,False,0.010159414261579514,"{""epoch_length"": 24, ""theory_multiplier"": 0.3}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-1p0,ME-DOL-FO,0.011,3,3,1.0,True,0.00979824922978878,"{""epoch_length"": 24, ""theory_multiplier"": 1.0}",24,192,24,1.0142417550086975,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-1p0,ME-DOL-FO,0.01,3,2,0.6666666666666666,False,0.00979824922978878,"{""epoch_length"": 24, ""theory_multiplier"": 1.0}",360.0,2880.0,360.0,12.667458593845367,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-1p0,ME-DOL-FO,0.009,3,0,0.0,False,0.00979824922978878,"{""epoch_length"": 24, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-1p0,ME-DOL-FO,0.008,3,0,0.0,False,0.00979824922978878,"{""epoch_length"": 24, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-1p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.00979824922978878,"{""epoch_length"": 24, ""theory_multiplier"": 1.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-3p0,ME-DOL-FO,0.011,3,3,1.0,True,0.009125612676143646,"{""epoch_length"": 24, ""theory_multiplier"": 3.0}",24,192,24,0.8855529427528381,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-3p0,ME-DOL-FO,0.01,3,3,1.0,True,0.009125612676143646,"{""epoch_length"": 24, ""theory_multiplier"": 3.0}",264,2112,264,7.34078224003315,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-3p0,ME-DOL-FO,0.009,3,1,0.3333333333333333,False,0.009125612676143646,"{""epoch_length"": 24, ""theory_multiplier"": 3.0}",888,7104,888,24.75048679113388,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-3p0,ME-DOL-FO,0.008,3,0,0.0,False,0.009125612676143646,"{""epoch_length"": 24, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-3p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.009125612676143646,"{""epoch_length"": 24, ""theory_multiplier"": 3.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,0.011,3,3,1.0,True,0.008303302340209484,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",24,192,24,0.8959923982620239,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,0.01,3,3,1.0,True,0.008303302340209484,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",168,1344,168,4.9470407366752625,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,0.009,3,3,1.0,True,0.008303302340209484,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",600,4800,600,16.826461508870125,False,False,full-hit
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,0.008,3,0,0.0,False,0.008303302340209484,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
ME-DOL-FO__epoch_length-24__theory_multiplier-10p0,ME-DOL-FO,0.0075,3,0,0.0,False,0.008303302340209484,"{""epoch_length"": 24, ""theory_multiplier"": 10.0}",inf,inf,inf,inf,False,False,pilot-infeasible-censored
