method,base_method,iteration,round,block_id,worker_count,eval_point,delta,target_delta,smoothing_delta,M,lr_or_eta,block_oracle_norm,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,test_accuracy,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,batch_size,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,comparison_method,dataset_key,ablation_stage,ablation_method
NOG-ZO-NONOPT,NOG-nonopt,5473,5473,5473.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2434913963079452,22.304771184921265,737,100737,200737,1172365085,szo,700800,700800,87600,"[87600, 87600, 87600, 87600, 87600, 87600, 87600, 87600]",475136,5475,5475,0.1989777684211731,0.0193545129150152,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,5569,5569,5569.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1873020082712173,22.70380663871765,737,100737,200737,1172365085,szo,713088,713088,89136,"[89136, 89136, 89136, 89136, 89136, 89136, 89136, 89136]",483328,5571,5571,0.1984836757183075,0.0193849336355924,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,5665,5665,5665.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3047058284282684,23.101131439208984,737,100737,200737,1172365085,szo,725376,725376,90672,"[90672, 90672, 90672, 90672, 90672, 90672, 90672, 90672]",491520,5667,5667,0.1979838609695434,0.0189675465226173,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,5761,5761,5761.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2893832921981811,23.498953819274902,737,100737,200737,1172365085,szo,737664,737664,92208,"[92208, 92208, 92208, 92208, 92208, 92208, 92208, 92208]",499712,5763,5763,0.1974079012870788,0.016635239124298,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,5857,5857,5857.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3327958583831787,23.89293217658997,737,100737,200737,1172365085,szo,749952,749952,93744,"[93744, 93744, 93744, 93744, 93744, 93744, 93744, 93744]",507904,5859,5859,0.1969325095415115,0.0150729455053806,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,5953,5953,5953.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2013420909643173,24.289124727249146,737,100737,200737,1172365085,szo,762240,762240,95280,"[95280, 95280, 95280, 95280, 95280, 95280, 95280, 95280]",516096,5955,5955,0.1965923011302948,0.0145749915391206,0.002,0.902980625629425,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6049,6049,6049.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2023054361343383,24.686150550842285,737,100737,200737,1172365085,szo,774528,774528,96816,"[96816, 96816, 96816, 96816, 96816, 96816, 96816, 96816]",524288,6051,6051,0.1962873041629791,0.0140011589974164,0.002,0.9030005931854248,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6145,6145,6145.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2182709574699401,25.0923068523407,737,100737,200737,1172365085,szo,786816,786816,98352,"[98352, 98352, 98352, 98352, 98352, 98352, 98352, 98352]",532480,6147,6147,0.1958689838647842,0.0133378943428397,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6241,6241,6241.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2622652351856231,25.48821258544922,737,100737,200737,1172365085,szo,799104,799104,99888,"[99888, 99888, 99888, 99888, 99888, 99888, 99888, 99888]",540672,6243,6243,0.1954338401556015,0.0125065566971898,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6337,6337,6337.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3114700019359588,25.87454462051392,737,100737,200737,1172365085,szo,811392,811392,101424,"[101424, 101424, 101424, 101424, 101424, 101424, 101424, 101424]",548864,6339,6339,0.1951524913311004,0.0123327234759926,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6433,6433,6433.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3210318088531494,26.261390447616577,737,100737,200737,1172365085,szo,823680,823680,102960,"[102960, 102960, 102960, 102960, 102960, 102960, 102960, 102960]",557056,6435,6435,0.1949755251407623,0.012885482981801,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6529,6529,6529.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2938658595085144,26.646971225738525,737,100737,200737,1172365085,szo,835968,835968,104496,"[104496, 104496, 104496, 104496, 104496, 104496, 104496, 104496]",565248,6531,6531,0.1948091238737106,0.0143432356417179,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6625,6625,6625.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2269920259714126,27.032257795333862,737,100737,200737,1172365085,szo,848256,848256,106032,"[106032, 106032, 106032, 106032, 106032, 106032, 106032, 106032]",573440,6627,6627,0.1946426928043365,0.0146092474460601,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6721,6721,6721.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3573429584503174,27.421491861343384,737,100737,200737,1172365085,szo,860544,860544,107568,"[107568, 107568, 107568, 107568, 107568, 107568, 107568, 107568]",581632,6723,6723,0.1945267915725708,0.0143167730420827,0.002,0.9030405879020692,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6817,6817,6817.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2824178338050842,27.80688214302063,737,100737,200737,1172365085,szo,872832,872832,109104,"[109104, 109104, 109104, 109104, 109104, 109104, 109104, 109104]",589824,6819,6819,0.1943898499011993,0.0138784488663077,0.002,0.9030606150627136,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,6913,6913,6913.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1850696802139282,28.192700624465942,737,100737,200737,1172365085,szo,885120,885120,110640,"[110640, 110640, 110640, 110640, 110640, 110640, 110640, 110640]",598016,6915,6915,0.1941955387592315,0.0134269781410694,0.002,0.9030606150627136,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7009,7009,7009.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.3507103323936462,28.57861042022705,737,100737,200737,1172365085,szo,897408,897408,112176,"[112176, 112176, 112176, 112176, 112176, 112176, 112176, 112176]",606208,7011,7011,0.1940474659204483,0.0134869404137134,0.002,0.9030606150627136,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7105,7105,7105.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2526440620422363,28.96443819999695,737,100737,200737,1172365085,szo,909696,909696,113712,"[113712, 113712, 113712, 113712, 113712, 113712, 113712, 113712]",614400,7107,7107,0.1938815265893936,0.0131982481107115,0.002,0.9031206369400024,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7201,7201,7201.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2008809149265289,29.351208448410038,737,100737,200737,1172365085,szo,921984,921984,115248,"[115248, 115248, 115248, 115248, 115248, 115248, 115248, 115248]",622592,7203,7203,0.1937568038702011,0.0131416786462068,0.002,0.9032206535339355,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7297,7297,7297.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2514041662216186,29.737525701522827,737,100737,200737,1172365085,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",630784,7299,7299,0.1936184912919998,0.0132785988971591,0.002,0.9033406972885132,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7393,7393,7393.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.1088212132453918,30.12370443344116,737,100737,200737,1172365085,szo,946560,946560,118320,"[118320, 118320, 118320, 118320, 118320, 118320, 118320, 118320]",638976,7395,7395,0.1934150755405426,0.0128027098253369,0.002,0.9035606980323792,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7489,7489,7489.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2880725562572479,30.51309323310852,737,100737,200737,1172365085,szo,958848,958848,119856,"[119856, 119856, 119856, 119856, 119856, 119856, 119856, 119856]",647168,7491,7491,0.1930370181798935,0.0123267825692892,0.002,0.9038007855415344,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7585,7585,7585.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2793525159358978,30.8989200592041,737,100737,200737,1172365085,szo,971136,971136,121392,"[121392, 121392, 121392, 121392, 121392, 121392, 121392, 121392]",655360,7587,7587,0.1926658749580383,0.0113625535741448,0.002,0.9041608572006226,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,7678,7678,7678.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.2290713936090469,31.27492070198059,737,100737,200737,1172365085,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",663552,7680,7680,0.1923434883356094,0.0108336890116333,0.002,0.9044209122657776,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1,1,1.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6914069652557373,0.0289292335510253,738,100738,200738,1728531072,szo,384,384,48,"[48, 48, 48, 48, 48, 48, 48, 48]",8192,3,3,0.999999463558197,0.3112541139125824,0.002,0.7853770852088928,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,97,97,97.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.584647536277771,0.4248373508453369,738,100738,200738,1728531072,szo,12672,12672,1584,"[1584, 1584, 1584, 1584, 1584, 1584, 1584, 1584]",16384,99,99,0.975574254989624,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,193,193,193.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5383215546607971,0.8199021816253662,738,100738,200738,1728531072,szo,24960,24960,3120,"[3120, 3120, 3120, 3120, 3120, 3120, 3120, 3120]",24576,195,195,0.9467965960502625,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,289,289,289.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.9537383317947388,1.2136435508728027,738,100738,200738,1728531072,szo,37248,37248,4656,"[4656, 4656, 4656, 4656, 4656, 4656, 4656, 4656]",32768,291,291,0.918224036693573,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,385,385,385.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.685720682144165,1.605243682861328,738,100738,200738,1728531072,szo,49536,49536,6192,"[6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192]",40960,387,387,0.889988362789154,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,481,481,481.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.7147694826126099,2.006625175476074,738,100738,200738,1728531072,szo,61824,61824,7728,"[7728, 7728, 7728, 7728, 7728, 7728, 7728, 7728]",49152,483,483,0.8613990545272827,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,577,577,577.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6394838094711304,2.401024103164673,738,100738,200738,1728531072,szo,74112,74112,9264,"[9264, 9264, 9264, 9264, 9264, 9264, 9264, 9264]",57344,579,579,0.8328161239624023,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,673,673,673.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.583740770816803,2.79245400428772,738,100738,200738,1728531072,szo,86400,86400,10800,"[10800, 10800, 10800, 10800, 10800, 10800, 10800, 10800]",65536,675,675,0.8042176961898804,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,769,769,769.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5666975378990173,3.1839358806610107,738,100738,200738,1728531072,szo,98688,98688,12336,"[12336, 12336, 12336, 12336, 12336, 12336, 12336, 12336]",73728,771,771,0.7755066752433777,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,865,865,865.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5562919974327087,3.5757298469543457,738,100738,200738,1728531072,szo,110976,110976,13872,"[13872, 13872, 13872, 13872, 13872, 13872, 13872, 13872]",81920,867,867,0.7472463250160217,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,961,961,961.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6640660762786865,3.96746826171875,738,100738,200738,1728531072,szo,123264,123264,15408,"[15408, 15408, 15408, 15408, 15408, 15408, 15408, 15408]",90112,963,963,0.7188565135002136,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1057,1057,1057.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.7871459126472473,4.359291315078735,738,100738,200738,1728531072,szo,135552,135552,16944,"[16944, 16944, 16944, 16944, 16944, 16944, 16944, 16944]",98304,1059,1059,0.689944863319397,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1153,1153,1153.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6374948024749756,4.751187562942505,738,100738,200738,1728531072,szo,147840,147840,18480,"[18480, 18480, 18480, 18480, 18480, 18480, 18480, 18480]",106496,1155,1155,0.661601722240448,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1249,1249,1249.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.7229998707771301,5.142937898635864,738,100738,200738,1728531072,szo,160128,160128,20016,"[20016, 20016, 20016, 20016, 20016, 20016, 20016, 20016]",114688,1251,1251,0.6330490112304688,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1345,1345,1345.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5886279940605164,5.5342512130737305,738,100738,200738,1728531072,szo,172416,172416,21552,"[21552, 21552, 21552, 21552, 21552, 21552, 21552, 21552]",122880,1347,1347,0.6043461561203003,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1441,1441,1441.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6897591948509216,5.929348468780518,738,100738,200738,1728531072,szo,184704,184704,23088,"[23088, 23088, 23088, 23088, 23088, 23088, 23088, 23088]",131072,1443,1443,0.5762448906898499,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1537,1537,1537.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.5809165239334106,6.320294380187988,738,100738,200738,1728531072,szo,196992,196992,24624,"[24624, 24624, 24624, 24624, 24624, 24624, 24624, 24624]",139264,1539,1539,0.547289252281189,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
NOG-ZO-NONOPT,NOG-nonopt,1633,1633,1633.0,8,y_bar,0.002,0.002,0.001,1.0,0.0001,0.6063565611839294,6.711971998214722,738,100738,200738,1728531072,szo,209280,209280,26160,"[26160, 26160, 26160, 26160, 26160, 26160, 26160, 26160]",147456,1635,1635,0.5187312364578247,0.3112541139125824,0.002,0.9029206037521362,,NOG-ZO-NONOPT__M-1__data_B_total-64__eta-0p0001__smooth_B-1,"{""M"": 1, ""data_B_total"": 64, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,,,,,,,,,,,,current_NOG-nonopt,ijcnn1,formal,NOG-ZO-NONOPT
